"mass-rfile"
"Iteration" "mass"
("Iteration" "mass(inlet)" "mass(outlet-oil)")
3037 0.02622239847736852 -0.02622232909004267
3038 0.02622239847736852 -0.02622233016100859
3039 0.02622239847736852 -0.02622232984067139
3040 0.02622239847736852 -0.02622233163583492
3041 0.02622239847736852 -0.02622233236706559
3042 0.02622239847736852 -0.02622233175717675
3043 0.02622239847736852 -0.02622233494851161
3044 0.02622239847736852 -0.02622233310820684
3045 0.02622239847736852 -0.02622233906433828
3046 0.02622239847736852 -0.02622234093588962
3047 0.02622239847736852 -0.02622234495203886
3048 0.02622239847736852 -0.02622234845756495
3049 0.02622239847736852 -0.02622235315994387
3050 0.02622239847736852 -0.02622235859380335
3051 0.02622239847736852 -0.02622236556304313
3052 0.02622239847736852 -0.02622237231335955
3053 0.02622239847736852 -0.02622238068929614
3054 0.02622239847736852 -0.02622238678404871
3055 0.02622239847736852 -0.02622239252070793
3056 0.02622239847736852 -0.0262223996382298
3057 0.02622239847736852 -0.02622240559262339
3058 0.02622239847736852 -0.02622241133165131
3059 0.02622239847736852 -0.02622241720527815
3060 0.02622239847736852 -0.02622242205518151
3061 0.02622239847736852 -0.02622242717439981
3062 0.02622239847736852 -0.02622243015372348
3063 0.02622239847736852 -0.02622243495300638
3064 0.02622239847736852 -0.02622243813103772
3065 0.02622239847736852 -0.0262224422976176
3066 0.02622239847736852 -0.02622244457078469
3067 0.02622239847736852 -0.02622244438453666
3068 0.02622239847736852 -0.02622244461453389
3069 0.02622239847736852 -0.02622244401005369
3070 0.02622239847736852 -0.0262224429053316
3071 0.02622239847736852 -0.02622244105950561
3072 0.02622239847736852 -0.02622244053564881
3073 0.02622239847736852 -0.02622244153016316
3074 0.02622239847736852 -0.0262224421735279
3075 0.02622239847736852 -0.02622244218871852
3076 0.02622239847736852 -0.02622244279945946
3077 0.02622239847736852 -0.0262224429896399
3078 0.02622239847736852 -0.02622244933002582
3079 0.02622239847736852 -0.02622244376637523
3080 0.02622239847736852 -0.02622244610551092
3081 0.02622239847736852 -0.02622244703723904
3082 0.02622239847736852 -0.02622245398249478
3083 0.02622239847736852 -0.02622245063866424
3084 0.02622239847736852 -0.02622245585320971
3085 0.02622239847736852 -0.0262224534842816
3086 0.02622239847736852 -0.02622245616792332
3087 0.02622239847736852 -0.02622245143777485
